Date,Value
2012-06-12,435.0
2012-06-11,429.5
2012-06-08,431.3
2012-06-07,427.0
2012-06-06,416.1
2012-06-05,401.5
2012-06-04,397.6
2012-06-01,396.5
2012-05-31,396.0
2012-05-30,413.5
2012-05-29,413.5
2012-05-25,410.3
2012-05-24,411.8
2012-05-23,406.8
2012-05-22,406.0
2012-05-21,416.5
2012-05-18,416.9
2012-05-17,427.0
2012-05-16,423.5
2012-05-15,414.7
2012-05-14,400.5
2012-05-11,405.5
2012-05-10,421.6
2012-05-09,413.0
2012-05-08,413.3
2012-05-07,422.0
2012-05-04,428.1
2012-05-03,421.9
2012-05-02,425.2
2012-05-01,428.2
2012-04-30,429.5
2012-04-27,421.9
2012-04-26,415.3
2012-04-25,410.7
2012-04-24,407.6
2012-04-23,395.8
2012-04-20,402.0
2012-04-19,387.9
2012-04-18,385.1
2012-04-17,387.3
2012-04-16,384.9
2012-04-13,389.3
2012-04-12,388.1
2012-04-11,380.3
2012-04-10,383.8
2012-04-09,382.8
2012-04-05,385.9
2012-04-04,381.7
2012-04-03,380.7
2012-04-02,385.2
2012-03-30,382.7
2012-03-29,369.0
2012-03-28,371.7
2012-03-27,370.0
2012-03-26,373.4
2012-03-23,369.0
2012-03-22,366.1
2012-03-21,366.3
2012-03-20,362.6
2012-03-19,367.9
2012-03-16,372.4
2012-03-15,369.4
2012-03-14,365.2
2012-03-13,364.1
2012-03-12,360.1
2012-03-09,360.7
2012-03-08,365.2
2012-03-07,362.5
2012-03-06,364.4
2012-03-05,356.7
2012-03-02,357.6
2012-03-01,354.0
2012-02-29,351.4
2012-02-28,346.0
2012-02-27,340.4
2012-02-24,329.6
2012-02-23,332.4
2012-02-22,330.8
2012-02-21,329.7
2012-02-17,332.0
2012-02-16,330.3
2012-02-15,332.8
2012-02-14,330.1
2012-02-13,330.5
2012-02-10,319.5
2012-02-09,321.0
2012-02-08,321.7
2012-02-07,325.4
2012-02-06,327.5
2012-02-03,329.1
2012-02-02,322.9
2012-02-01,320.8
2012-01-31,317.8
2012-01-30,311.2
2012-01-27,320.7
2012-01-26,322.1
2012-01-25,316.6
2012-01-24,318.0
2012-01-23,315.5
2012-01-20,306.4
2012-01-19,310.2
2012-01-18,305.5
2012-01-17,304.0
2012-01-13,295.0
2012-01-12,299.1
2012-01-11,305.8
2012-01-10,315.5
2012-01-09,316.5
2012-01-06,305.4
2012-01-05,306.2
2012-01-04,313.6
2012-01-03,307.8
2011-12-30,301.9
2011-12-29,299.1
2011-12-28,302.6
2011-12-27,300.2
2011-12-23,288.0
2011-12-22,289.4
2011-12-21,290.0
2011-12-20,278.2
2011-12-19,282.0
2011-12-16,279.3
2011-12-15,271.9
2011-12-14,273.7
2011-12-13,272.4
2011-12-12,267.0
2011-12-09,264.4
2011-12-08,273.3
2011-12-07,274.2
2011-12-06,272.6
2011-12-05,272.0
2011-12-02,277.3
2011-12-01,278.7
2011-11-30,281.9
2011-11-29,278.1
2011-11-28,279.8
2011-11-23,273.5
2011-11-22,283.0
2011-11-21,280.6
2011-11-18,289.4
2011-11-17,285.5
2011-11-16,287.4
2011-11-15,292.4
2011-11-14,290.2
2011-11-11,290.5
2011-11-10,288.9
2011-11-09,294.6
2011-11-08,299.1
2011-11-07,300.8
2011-11-04,306.9
2011-11-03,303.5
2011-11-02,300.5
2011-11-01,300.7
2011-10-31,304.1
2011-10-28,305.5
2011-10-27,311.5
2011-10-26,305.0
2011-10-25,310.2
2011-10-24,309.5
2011-10-21,304.5
